,User,Tweet,Time
626,50_kaos,"RT @KriptoCeltics: 🎁🥳🎉Şubat Çekilişi🎉🥳🎁

🔥1 kişiye Iphone 13 Pro Max🔥

✅Hesabı Takip Et
✅Tweeti RT+FAV

⏰14 Şubat sonuçlar açıklanır

#Bitc…",2011-09-01 11:43:01+00:00
627,crypto_gr_97,"RT @crypto_bulls07: Good Morning Guys! 

Let's find some 100x gems 🧐💎

#BTC #ETH #BNB #Altcoins
#memecoin #Metaverse #NFTs #P2E #GameFi",2021-11-04 10:21:47+00:00
628,p_petrelli87,"RT @soforhero: #Concours 

Tentez de gagner ce NFT !

D’une valeur de 0.2 ETH (soit 540$) 

Pour participer :

- RT + Follow @jathomnft
- t…",2011-10-14 11:46:04+00:00
629,Octoberbigwnner,"RT @EShib_token: +10,000 watchlists in @CoinMarketCap
https://t.co/BrrAV6ga6R
#EShib #EuroShibaInu #EuroShiba #CMC #CoinMarketCap #BSC #BNB…",2021-10-23 08:50:21+00:00
630,Alireza07387042,"RT @Hotbit_news: 📢2022 #newlistings on https://t.co/0y5SOcsh0r 
$SPAN @ProtocolSpan will be listed on #HOTBIT

Deposit opens at: 2022-01-25…",2021-03-02 21:32:33+00:00
631,AkbulatHarun,"RT @piyasaanalizi00: Btc USD Grafigimiz aynı hedef 50k rahat olun piyasada farkımız var dostlar 
#BTC #forex #BORSA https://t.co/cv1qCjdRx8",2016-04-03 18:53:54+00:00
632,AUD23721260,RT @CryptoSabri: 🚨Rusia pasó de prohibir Bitcoin y criptomonedas (puro FUD) a trabajar en proyecto de ley para reconocerlas como moneda ext…,2021-03-09 02:23:22+00:00
633,Kripto_Poyraz,RT @Kripto_Poyraz: #fıl daralan üçgen kırılmış. 22.00 sağlam destek. 37.14 hedefli bir alım yapıyorum. Güzel grafik.#btc #bitcoin #kripto #…,2021-01-22 18:04:32+00:00
634,Kelly17087224,"RT @proleafty: Join the ☘️ LEAFTY community

#cryptocurrency #bitcoin #crypto #blockchain #btc #ethereum #forex #money #trading #bitcoinmin…",2022-02-02 21:25:35+00:00
635,ArumiUmi12,"RT @LATESTDAONEWS: Since we have invested in #Looksrare 🚀 

Let's spread the word about this awesome NFT Platform that Reward their traders…",2021-09-21 03:06:34+00:00
636,crypto_gr_97,"@crypto_bulls07 A truly hidden gem, launch pad and more!..

#AXION   #AXN   $AXN

Meet the (best) team (out there) and community on discord.

https://t.co/NXySJXfWbs

Earn daily #BTC divs just by staking..",2021-11-04 10:21:47+00:00
637,cryptotray79,"RT @MrRobbieD: The @RichardHeartWin v. @PeterSchiff debate is coming up on Feb 23, 2022. Who's excited?  
RT to spread the word!

#Cryptocu…",2018-01-19 04:04:10+00:00
638,Khophoza1,"@CryptosR_Us $DBA Token @DafriXchange, LBank, Hotbit, Pancakeswap, P2PB2B, Hotbit, Latoken, be ready for other Cex listing
 #Metaverse #GameFi #BSCGem #Solanart #nftart #BTC￼ #Crypto #altcoin #Ethereum #BSC￼ #Metaverse #Solana￼ #NFTs #TRX  #ETH",2021-05-06 03:52:43+00:00
639,hpaibot,RT @PEAD_Trader: Nice beat by $DIS The reopening trade gaining steam. Prefer hotels over airlines due to rising fuel inputs $MAR $H $CHH $H…,2018-08-27 15:59:55+00:00
640,JohnnyGotm,"Surge of good news coming in at once 

Could make for a parabolic run up to summer 

$egld $saito $vra #btc",2009-07-02 14:13:33+00:00
641,HuntKesna,RT @Trust_Dice: $50 GIVEAWAY | WINNER will be drawn in 30 hours #casino #giveaway #freemoney #nodepositbonus #BTC #USDT #crypto #ETH #slots…,2021-03-04 22:56:44+00:00
642,thebittimescom,"Price analysis 2/9: BTC, ETH, BNB, XRP, ADA, SOL, LUNA, AVAX, DOT, DOGE #cryptocurrencies #binancecoin #avalanche #altcoin #cryptocurrencyexchange #ethereum https://t.co/834EhuySPZ",2021-07-30 13:31:43+00:00
643,exo_d_o_d_o_,"RT @Trades4Radio: 🤩Bitcoin On The Rise Up ! Bull Trap?⭐️ https://t.co/21wbcEMZR3 via @YouTube 
Come Watch Our New Market Watch today! 
You'…",2021-07-20 17:25:30+00:00
644,SafeCryp,"Who are you when there are so many scammers? What kind of investor are you? Small? Large? Or are you a Whale? You should be protected according to your investment amount! How? Let me explain.
#BTC #ETH #NFT #NFTs #BNB #TikTok #BSC #SHIB #Bitcoin",2021-05-08 14:41:02+00:00
645,BoB2Trader,"January #ConsumerInflation expected to rise by 7.2%, the highest since 1982 https://t.co/DOOZil4c2j $SPY $DIA $QQQ $TLT $IAU $BTC $ETH $VIX",2014-12-07 18:06:56+00:00
646,alendel53966428,"@yodaloom no, BTC stops at 52300",2018-01-23 11:10:24+00:00
647,pump_cryptos,PUMP COIN NAME will only be announced on telegram. link in desc. dont forget to follow #pump #cryptopump #btc #coinpump #USDT #BNBcoins #Eth #Bitcoin #GME #wallstreetsbets #EasyMoney #GoPump,2009-09-30 12:25:08+00:00
648,BtcPowUpdate,"RT @Blockworks_: BREAKING: Twitter has invested in #Bitcoin payment processor OpenNode to help BTC adoption

Via @jacqmelinek",2016-10-28 15:30:26+00:00
649,arel_btc,@MiskMill @doodles @CSivido @seka1238 @Qun29215866,2018-06-13 17:37:34+00:00
650,MDJAHADULISLA10,"RT @proleafty: Join the ☘️ LEAFTY community

#cryptocurrency #bitcoin #crypto #blockchain #btc #ethereum #forex #money #trading #bitcoinmin…",2021-08-27 15:29:50+00:00
651,cazenove_uk,"@jdswnhrt @mikealfred @irisenergyco @dmgblockchain @MarathonDH @HiveBlockchain @Hut8Mining @DigihostTech @CleanSpark_Inc @RiotBlockchain @Bitfarms_io @Core_Scientific All #Bitcoin, my friend.  7.5 EH and 1077 #Btc produced in January.  

https://t.co/Hbkzb8mEpz",2009-02-19 23:38:42+00:00
652,TashaLagrange,"RT @Tronminingg94: 44,000$ in $BTC to one random person who RT, Likes &amp; Follow 

Leave your wallet address 

👇👇👇👇👇👇👇👇👇👇👇👇👇",2020-12-27 04:00:17+00:00
653,GusZarazaga,"RT @luffyspanish: Is coming soon... 😍  
March 13 🚀
#LUFFY #luffytoken #LUFFYARMY 
#Cryptos #ETH #BTC https://t.co/sBnYKKjTdn",2010-06-01 12:42:29+00:00
654,LindoreJackso11,"RT @IIICapital: If you own 0 $BTC, you are not prepared for the next 5 years.",2021-04-24 14:39:42+00:00
655,Iguengoer,"#btc 52 K çok uzak değil. Anlık 44,6 K #ETH 3800 çok hızlı gelir düşüncesindeyim anlık 3300 Ytd. https://t.co/gNC0dFqyuw",2020-07-02 10:13:28+00:00
656,Laroye_ire_owo_,"RT @Heather99924565: In case you missed it:

@2112run is in public sale, Epics are minted out already. 

Rare and Epic land plots can be re…",2016-05-12 19:33:42+00:00
657,Vincent95350vin,@kucoincom BTC,2022-02-03 14:55:22+00:00
658,libertybillg,"@BTC_Archive Russia outlaws trading of (non-ruble) currencies between individuals.  Buying and selling must go through KYC/AML banks.  There was also a 600,000 ruble(8000 dollar) limit  mentioned(maybe on holdings?).  Yes this is modeled on how they treat all non-ruble currencies.",2017-10-16 20:53:12+00:00
659,emineal80915160,"RT @piyasaanalizi00: SHIBA 13 ŞUBAT eToro Listelemesi Geliyor!.. 🐳🐳🐳🐳🐳🐳
#BTC #SHIB #Lufyy #forex #coin #BORSA",2021-08-05 07:45:16+00:00
660,cryptoyarou,"世界最大のエロサイトPornhubの決済が仮想通貨のみになったぞ！
仮想通貨は盗難にあわないようにハードウェアウォレットの購入しとけよ！
予約殺到なので早い者勝ち！
https://t.co/WRGQJBkdib
#仮想通貨#初心者#ビットコイン#アルトコイン#盗難#XRP#BTC#ETH#ハードウェアウォレット",2018-01-15 14:10:01+00:00
661,kurotokohaku,RT @lmvle: FBIがトランザクションを6年間追い続けて犯人から4794億円分のBTCを押収したってヤバいでしょ。手がかりはトランザクションだけ。今頃、他の取引所からBTCを過去に盗んだ他のハッカーも震えてるんじゃないかな。BTCを犯罪に使った人もまた然り。チェーンに残…,2012-06-21 11:14:24+00:00
662,giveaway_alertx,"RT @1000xGem_Crypto: I Need Somebody to join and Claim a Minimum of .01 $BTC ( $450.00 )

Rt+like 
Follow me &amp; @giveaway_alertx

📢Claim Now…",2022-01-04 22:02:05+00:00
663,stock4632,"This beautifulness of the market ,right now, everything is pumping, hard... Great days, great...???

https://t.co/9ksXmQnGj3

$SKL $LUNA $FET $AVAX $NEO $ADA $ONE $DOGE $SC $CELR $HBAR $KAVA $btc $eth $btc $eth $SAND $AIRX $zil $TRB $DIA $BTC https://t.co/sXSvlDXpB3",2021-10-16 06:20:59+00:00
664,ArjanNguyen,RT @Trust_Dice: $50 GIVEAWAY | WINNER will be drawn in 30 hours #casino #giveaway #freemoney #nodepositbonus #BTC #USDT #crypto #ETH #slots…,2020-09-11 11:25:51+00:00
665,shira5555,"RT @TillAudrey: 2 lucky person will win $1400 in $ETH

To enter:
Follow me
RT🔁 and like
     
Drop your wallet address!
#NFT #NFTs #NFTGive…",2022-01-30 02:42:25+00:00
666,josmax26991317,"RT @MrRobbieD: The @RichardHeartWin v. @PeterSchiff debate is coming up on Feb 23, 2022. Who's excited?  
RT to spread the word!

#Cryptocu…",2019-12-03 15:26:23+00:00
667,cancoin35,RT @Dream_of_future: #FET / #USDT yi en az 2-3 hafta takibe alıyorum. Uzun vade düşen trend kırılımı sonrası çanağı tamamlamaya gideceğini…,2021-07-23 13:30:28+00:00
668,KeyWinvest,I find the Q&amp;A in this chain useful for understanding the recent BTC theft and laundering fiasco. https://t.co/SSmHhsdscK,2019-12-10 11:39:05+00:00
669,QMASTER87891176,"RT @Ox420x: Free #NFTgiveaway

Drop your $ETH address
RT &amp; follow 

Join discord : https://t.co/lzMKRIHVt6

#NFT #NFTs #NFTCollection #btc…",2022-01-13 15:44:09+00:00
670,S93Jay,"@1goonrich 🔥NEW ARTICLE ABOUT PoorQuack🔥

#PoorQuack $POOR @CryptoAmb

https://t.co/Z7L8HSEbD1…

#BSC #BNB #Memes #memecoin #NFT #NFTs #MemeTech #Bitcoin #BTC $BTC #Ethereum #Binance #BinanceNFT #staking #StakingRewards $QUACK #BSCGem #BSCGemsAlert #BSCGems #BSCNews #BSCStation #Solana",2021-12-13 12:04:43+00:00
671,ssajxvnw1n,"RT @LATESTDAONEWS: Since we have invested in #Looksrare 🚀 

Let's spread the word about this awesome NFT Platform that Reward their traders…",2022-01-17 12:44:44+00:00
672,nal17705415,RT @KriptoKINGKONG: Dostlar benden bu kadar. Müsaadenizi istiyor ve iyi geceler diliyorum. Yarın güzel bir sabaha uyanmak dileğiyle 🦍🙏🏻…,2018-10-16 18:24:51+00:00
673,cripingtelo009,"RT @LATESTDAONEWS: Since we have invested in #Looksrare 🚀 

Let's spread the word about this awesome NFT Platform that Reward their traders…",2016-01-14 04:23:02+00:00
674,TruthSeekerX10,"@888Velvet @TechDev_52 If $BTC peaks around 250k, the next bear market bottom probably ends up sometime in 2024, maybe around 40-50k?",2020-08-01 22:16:18+00:00
675,AkbulatHarun,"RT @piyasaanalizi00: Raca USD 0.0016 destek üstü kademeli olarak 0.011 noktası hedef Rakamı olur grafik istek üzerine atılmıştır...
#BTC #R…",2016-04-03 18:53:54+00:00
676,jarvis577,Did you have a cell phone in the mid-to-late 90s? I think you probably didn’t. #BTC https://t.co/mm8AtZrTuk,2012-12-28 14:25:14+00:00
677,cancoin35,RT @Dream_of_future: 5 gün önce  önceki tweetlerde 0.0104$ dan paylaşılan #slp / #USDT şu anda 0.0291. %180 kar getirdi ya da 1.8x yaptı bu…,2021-07-23 13:30:28+00:00
678,FarhaadSulaman,RT @cryptoal3rt: To my bearish friends that says we are going to see 20k btc. We are seeing the same retest 📈 on the 50 MA that took us to…,2021-11-13 07:26:00+00:00
679,jaemcityjax,"RT @LATESTDAONEWS: Since we have invested in #Looksrare 🚀 

Let's spread the word about this awesome NFT Platform that Reward their traders…",2020-11-04 08:02:14+00:00
680,TLerkendal,"RT @AltcoinDailyio: 🚨 PSA 🚨

You don't have to buy #bitcoin
You can earn it (daily)

Spread the word (🔁 ) and @choicebykt will unlock up to…",2021-12-13 11:18:54+00:00
681,studybro16,"RT @nftengineer: 🎉#NFTGiveaway🎉

🎁Prize :
🥇1x Random #NFT💸💰

❕Rules :

1⃣ RT &amp;❤️
2⃣ Follow me👍
3⃣ Join my pinned giveaway📌

⏰Ends in 48hrs⏰…",2022-01-20 19:36:42+00:00
682,NikbaiIen,RT @Trust_Dice: $50 GIVEAWAY | WINNER will be drawn in 30 hours #casino #giveaway #freemoney #nodepositbonus #BTC #USDT #crypto #ETH #slots…,2020-09-11 12:40:13+00:00
683,rtardigradehodl,"@jeanvaljean_stx @ipyksally @AlexTheBoredApe @THORChain No that's not it.  For every RUNE a liquidity provider provides, the validators have to provide 2.  Thus if I provide $1 BTC and $1 RUNE to LP, the validators have to have $2 worth of RUNE.  So providing $1 BTC locks in $3 worth of RUNE.",2021-08-17 04:23:05+00:00
684,MilagroMendoza,"@BinanceES San, eth, mana, rose, cake, doy, Btc",2009-07-04 01:54:08+00:00
685,burakhan_yamac,"Pepe Spiderman Street
1/1
0,19  $eth

#NFT #NFTcollection #NFTCommunity
#colector #NFTdrop #pepe   
  $BTC #nftcollector  #frogfam
 #nftart #nftartist
#OpenSeaNFT #NFTdrop  @jaggedsoft  @Vince_Van_Dough  @DeanSteinerNFT  @CollinsCustomIP   @DarrenSRS 

https://t.co/rTeIcvmKHL https://t.co/6bSedqMLNY",2013-04-14 13:09:59+00:00
686,BTCSexWorkers,"@L0laL33tz I'm a good woman in BTC.
I've had bigger bottles too.",2021-09-25 18:01:27+00:00
687,jimo31351624,"@terminator_taco @FreeDaUniverse @KoinDaddy @euphoniYum You sound bitter for missing out to be honest.  It is so much more than BTC.  Web3 is coming.  You can be a late adoptor if you want, your choice.",2021-05-19 16:53:31+00:00
688,AkbulatHarun,"RT @piyasaanalizi00: Tlm USD 0.090 destek üstü 0.48 hedef noktası olur grafik istek üzerine atılmıştır  ✍️🐳🐳
#BTC #Tlm #SHIB #LUFFY #forex…",2016-04-03 18:53:54+00:00
689,kenan_satir,"RT @bycoinhunter: Listemde olan ve whitelist dağıttığım @Dinolandgame listelendi.

Güzel bir listeleme süreciydi. 
Yatırımcılarına ve takip…",2012-03-08 19:25:29+00:00
690,edgaIinf,RT @Trust_Dice: $50 GIVEAWAY | WINNER will be drawn in 30 hours #casino #giveaway #freemoney #nodepositbonus #BTC #USDT #crypto #ETH #slots…,2020-09-11 11:44:15+00:00
691,DCTib05,"RT @kratos_harmony: .@harmonyprotocol $ONE &lt;&gt; $BTC bridge 🌉 active vaults count is 31, decentralized collaboration of open operators &amp; part…",2017-01-20 23:24:34+00:00
692,arel_btc,"RT @MiskMill: 💫 The Biggest Giveaway So Far 💫 

Win 1x @doodles (~15 Eth) 🤩 

1️⃣ Follow 
2️⃣ RT
3️⃣ Tag 3 friends +

i’ll share a video pr…",2018-06-13 17:37:34+00:00
693,BTC_Archive,@KiwiCryptoNan haha great idea though!,2018-03-06 12:08:27+00:00
694,allykane5,"RT @MrRobbieD: The @RichardHeartWin v. @PeterSchiff debate is coming up on Feb 23, 2022. Who's excited?  
RT to spread the word!

#Cryptocu…",2021-06-05 06:54:01+00:00
695,Biottoo,"RT @PolyKripto: 😎 Yalnız yiyen yalnız ölür 😎

Dünden bugüne aldığımız kazancın bir kısmını dağıtmak istiyorum 🚀🚀💰💰

💰10 kişiye toplamda 10.…",2021-10-30 15:53:24+00:00
696,vounnedwight03,"RT @sDanieleGalipo: How much will bitcoin hit in february?🚀

#cryptocurrency #BSC #Bitcoin   #Coinbase #CoinMarketCap #BTC   #altcoins #Lit…",2021-12-19 01:50:04+00:00
697,Cryptonized6,"RT @JohalMiles: USDC exchange withdrawals are at a 13 month low.

The last time they were at these levels Bitcoin put in a 200% move to the…",2021-10-06 04:48:27+00:00
698,S93Jay,"@1goonrich 🔥NEW ARTICLE ABOUT PoorQuack🔥

#PoorQuack $POOR @CryptoAmb

https://t.co/Z7L8HSEbD1…

#BSC #BNB #Memes #memecoin #NFT #NFTs #MemeTech #Bitcoin #BTC $BTC #Ethereum #Binance #BinanceNFT #staking #StakingRewards $QUACK #BSCGem #BSCGemsAlert #BSCGems #BSCNews #BSCStation #Solana",2021-12-13 12:04:43+00:00
699,ceyuniverse,"RT @LATESTDAONEWS: Since we have invested in #Looksrare 🚀 

Let's spread the word about this awesome NFT Platform that Reward their traders…",2021-06-29 10:42:04+00:00
700,November42_,"RT @YTBaranOzcan: Son videomda yaptığım analiz ve görüşler hala geçerli izlemediyseniz; https://t.co/LTV2RAF9yw

Bir çok #altcoin çanak kul…",2021-04-07 17:10:20+00:00
701,iamalvi12,"RT @nftengineer: 🎉#NFTGiveaway🎉

🎁Prize :
🥇1x Random #NFT💸💰

❕Rules :

1⃣ RT &amp;❤️
2⃣ Follow me👍
3⃣ Join my pinned giveaway📌

⏰Ends in 48hrs⏰…",2021-08-14 08:48:57+00:00
702,Sinsier_,"These crypto “gurus “ only talk bout the popular coins lol 
Btc ETH 

I ain’t heard not 1 say anything bout DEFI Kingdom, sol , Cosmos eco , harmony ,Pokt, Celestia &amp; etc lol watch for the ppl dat just kno how to talk good n sell you something",2009-09-03 22:31:23+00:00
703,fenerko10787779,"RT @BanklessHQ: BREAKING - The U.S. Government now holds $3.6B of $BTC 

Bullish.",2019-03-06 19:13:03+00:00
704,eagle70729719,"RT @Yuto_gahagaha: 🇺🇸ブラックロック
同社プラットフォーム経由で仮想通貨取引サービスの提供を模索

BlackRock Planning to Offer Crypto Trading, Sources Say - CoinDesk #BTC",2015-02-15 11:19:55+00:00
705,Karimomg77,"RT @nftengineer: 🎉#NFTGiveaway🎉

🎁Prize :
🎁2x #NFTs (Worth ~ $1,000)💸💰
🎁5x Whitelist spots🎁

❕Rules :

1⃣ RT &amp;❤️
2⃣ Follow me &amp; @TheNFMs👍…",2021-10-07 14:44:14+00:00
706,madristadeen,RT @drweb30: @UniverseTwenty They always forget that BTC engineers made XRP 😂😎 (opencoin),2013-08-23 20:26:04+00:00
707,raysys324,"RT @BlockHebe: 😎Countdown to 9 days.
The #EthereumClassic name service will be live on the mainnet on February 18th.
What domain name do yo…",2017-12-22 22:50:44+00:00
708,woof_fan1,@BTC_Archive 🐕,2021-12-29 10:31:59+00:00
709,Crypto_trade_fr,"RT @Crypto_trade_fr: #Concours un peu fou mais j'assumerai!

JE FAIS GAGNER DE LA CRYPTO! CASSEZ MON WALLET! 😄 ( mais pas trop)

Chaque RT…",2022-01-11 19:47:59+00:00
710,Greencandleit,FRIENDS AND ENEMIES we previewed Russia considering #Bitcoin as legal tender in our world famous #BTC happy hour we have every Friday at 4:30 PM EST. Check out our discussion with @JoeyTweeets @TheBTCPriceBot @BTCGandalf and @MasaSonCap below! https://t.co/w5jRuevhJl,2021-04-11 21:24:59+00:00
711,peachiaz,"RT @LATESTDAONEWS: Since we have invested in #Looksrare 🚀 

Let's spread the word about this awesome NFT Platform that Reward their traders…",2021-08-02 01:17:09+00:00
712,jkao23,@feulf Really? You must be a masochistic BTC maxi since we just shit on BTC half the time. 🤣 https://t.co/T8bCr5MD4k,2013-08-10 06:59:54+00:00
713,MICHAELjohnLAT6,"RT @nftengineer: 🎉#NFTGiveaway🎉

🎁Prize :
🥇1x Random #NFT💸💰

❕Rules :

1⃣ RT &amp;❤️
2⃣ Follow me👍
3⃣ Join my pinned giveaway📌

⏰Ends in 48hrs⏰…",2021-06-09 22:27:45+00:00
714,nosipho_modise,RT @paoloardoino: Jade + @Liquid_BTC + #tether on Liquid 💧♥️ https://t.co/Zv0lZBwptN,2020-03-24 07:40:33+00:00
715,gm_msr,@Javi_BTC @NFTLEMON_ @x_lilfrens_x @RamonaRoep @FelterEdson @MetaMissionMOAI @SSallade_NFT @felter_raoul Thank you 🙏🏼 all good,2021-05-26 12:29:12+00:00
716,OldGitCNFT,"RT @ianlumongsod: @GreenLandMeta Very bullish with this new metaverse on #CardanoNFTs 

@cnfTagz @BaronDavis @deezy_BTC",2022-01-02 23:14:56+00:00
717,BTC_Raul,"@CryptocapoOO Esperemos, porque da cosa verlo todo en verde y siempre las mismas en rojo. 🤞",2021-09-05 06:42:55+00:00
718,HazazAbdullah,#BTC https://t.co/jLZcg7vAEZ,2012-11-19 18:08:54+00:00
719,LosPoll63976350,"RT @tsantanasorare: ⚽️ #Giveaway Sorare ⚽️

Pour mon premier concours je fais gagner notre numéro 🔟 emblématique: Dimitri Payet 🔥

Valeur :…",2021-03-08 15:13:46+00:00
720,xcryptone,"RT @bayatsistem: ✅Bu gün şu hep bahsettiğimiz #Ewr konusuna bir değinelim...
✍️#Ewr nedir?...Neden önemlidir?
💊 Exchange Whale Ratio yani #…",2021-12-07 12:19:11+00:00
